the_geom,cartodb_id,chgis_id,altname_wylie,name_ch,name_py,town_ch,town_py,town_syl,gbcnty,cnty_ch,cnty_py,gbdist,dist_py,prov_py,orig_file,lat,long,gbtown_from_lex,gis_id_from_lex,name_wylie_from_lex,gbtown_from_tbrc,gis_id_from_tbrc,wylie_name_from_karl,normalized_wylie_name_tbrc,county,tbrc_county_g_,tbrc_county_notes,tbrc_site_g_,tbrc_site_notes,alternative_wylie_name,tbrc_phonetic,phonetic,primary_chinese_cha,alternative_chinese_cha,pinyin_name,founding,sect,gonpa_per_1000_sq_km,gonpa_per_ecumen,conv_date_1,conv_sect_1,conv_date_2,conv_sect_2,notes,problems,field_45,field_46,field_47,field_48,field_49,field_50,field_51,field_52,field_53,field_54
0101000020E6100000478FDFDBF4D956402BA4FCA4DA2F3D40,2272,1407,,,Mindroling,扎塘镇,Zhatang zhen,Zha Tang Zhen,542222,扎囊县,Zhanang Xian,5422,Shannan Diqu,Xizang,U_gonpa_Lex_20120622,29.18693,91.40557,542222100,542222115,smin grol gling G14,542222100,542222115,smin grol gling,,Dranang,G799,grwa nang rdzong,G14,,,,Mindroling,敏珠林寺,敏卓林,na,1676,Nyingma,18.98734177,18.987,x,x,x,x,,,,,,,,,,,,
0101000020E6100000289B728577A75740FFFFFFFFFF7F3D40,1424,1858,,德木寺,Demu si,林芝镇,Linzhi zhen,Lin Zhi Zhen,542621,林芝县,Linzhi Xian,5426,Nyingchi Diqu,Xizang,Kham_Lex_20120621,29.5,94.61667,542621101,519,,542621101,519,na,,Linzhi,G2123,nying khri rdzong,G1438,,kong po De mo,,na,第穆寺,德穆寺,Demu si,na,Geluk,1.794945434,1.795,na,na,na,na,na,,,,,,,,,,,
0101000020E610000066666666666656402C6002B7EEEE3C40,2783,1530,,,Palkhor Chode,,Jiangzi zhen,,542323,江孜县,Jiangzi Xian,5423,Xigazi Diqu,Xizang,Tsanggonpa_Lex_20120622,28.93333,89.6,542323100,542323105,dpal 'khor chos sde,542323100,542323105,dpal 'khor chos sde,,Gyangtse,G2175,rgyal rtse rdzong,G1511,,,,Palkhor Chode,白居寺,江孜白居寺,na,1418,Sakya,27.01242572,27.012,1650,Sakya-Geluk,x,x,TBRC lists founding in 1440,,,,,,,,,,,
0101000020E6100000CDCCCCCCCCCC584007D3307C44443C40,1594,801,,噶丹东竹林寺,Gadandongzhulin si,奔子栏乡,Benzilan xiang,Ben Zi Lan Xiang,533422,德钦县,Deqin Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.26667,99.2,533422205,8,na,533422205,8,na,,Deqin,G1522,bde chen rdzong,G1527,,sbom rag dga' ldan don grub gling,,Tongtaling,噶丹东竹林寺,冲冲错岗衮,Gadandongzhulin si,na,Kagyu,3.309504898,3.31,1667,Geluk,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E61000009999999999E958406666666666E63F40,365,404,,,sang zhu si,扎科乡,Zhake xiang,Zha Ke Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.9,99.65,513328205,303,bsam grub dgon,513328205,303,bsam grub dgon/,,Kanze,G621,dkar mdzes rdzong,G1531,,,,na,桑珠寺,,sang zhu si,1662,dge lugs/,1.70943093,1.709,,,,,,,,,,,,,,,,
0101000020E61000006666666666E65840D39FFD4811913C40,2171,792,,滚思寺,Gunsi si,东旺乡,Dongwang xiang,Dong Wang Xiang,533421,中甸县,Zhongdian Xian,5334,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.56667,99.6,533421207,36,na,533421207,35,na,,Zhongdian,G1520,rgyal thang rdzong,G1534,in 'ba'thang ?,yon tan dgon,,na,云登寺,,Yundeng si,1948,Nyingma,2.269297539,2.269,,,,,Extant or Rebuilt,,,,,,,,,,,
0101000020E61000009CE1067C7EC856405FD218ADA3B23D40,981,821,,,Sera,扎细街道,Zhaxi jiedao,Zha Xi Jie Dao,540102,拉萨 城关区,Lhasa Chengguan Qu,5401,Lhasa Shi,Xizang,Lhasa_Lex_20120621,29.69781,91.13272,540102002,540101136,ser ra dgon,540102002,540101136,ser ra dgon,,Lhasa,G2800,lha sa grong khyer,G154,,,,Sera,色拉寺,,na,1419,Gelug,127.7955272,127.796,x,x,x,x,,,,,,,,,,,,
0101000020E61000008E01D9EBDDED58402C6002B7EEAE3F40,112,416,,,ge sha si,来马乡,Laima xiang,Lai Ma Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.68333,99.71667,513328206,313,dgon gsar dgon,513328206,313,dgon gsar dgon/,,Kanze,G621,dkar mdzes rdzong,G1540,,dkar mdzes dgon gsar dgon,,na,格沙寺,,ge sha si,1887,bka' brgyud/,56.40647373,56.406,,,,,,,,,,,,,,,,
0101000020E61000003ECBF3E0EEEE58406D3997E2AAAA3F40,111,409,,,ka gong jue mu si,来马乡,Laima xiang,Lai Ma Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.66667,99.73333,513328206,293,mkhar mgo jo mo dgon,513328206,293,mkhar mgo jo mo dgon/,,Kanze,G621,dkar mdzes rdzong,G1541,,,,na,卡攻觉母寺,,ka gong jue mu si,1924,bka' brgyud/,56.40647373,56.406,,,,,,,,,,,,,,,,
0101000020E6100000CDCCCCCCCC0C59400100000000C03F40,375,426,,,dong gu si,四通达乡,Sitongda xiang,Si Tong Da Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.75,100.2,513328214,296,stong 'khor dgon,513328214,296,stong 'khor dgon/,,Kanze,G621,dkar mdzes rdzong,G1542,,,,na,东谷寺,东古寺,dong gu si,1474,dge lugs/,5.523336095,5.523,,,,,,,,,,,,,,,,
0101000020E6100000C2340C1F111159403233333333F33F40,377,428,,,da ji ling si,泥柯乡,Nike xiang,Ni Ke Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.95,100.26667,513328216,298,nyi thang bkra shis dar rgyas gling,513328216,298,nyi thang bkra shis dar rgyas gling /,,Kanze,G621,dkar mdzes rdzong,G1545,,,,na,大吉岭寺,,da ji ling si,1650,dge lugs/,13.91556038,13.916,,,,,Mid-17th c. (17????).,,,,,,,,,,,
0101000020E61000008E01D9EBDDED58402C6002B7EEAE3F40,367,410,,,zha jue si,来马乡,Laima xiang,Lai Ma Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.68333,99.71667,513328206,307,brag lcog dgon,513328206,307,brag lcog dgon/,,Kanze,G621,dkar mdzes rdzong,G1546,,,,na,扎觉寺,,zha jue si,1410,dge lugs/,56.40647373,56.406,,,,,,,,,,,,,,,,
0101000020E61000008E01D9EBDDED58402C6002B7EEAE3F40,368,411,,,zhi su si,来马乡,Laima xiang,Lai Ma Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.68333,99.71667,513328206,308,rtsis tshang dgon,513328206,308,rtsis tshang dgon/,,Kanze,G621,dkar mdzes rdzong,G1548,,rtsis tshang a ne dgon,,na,孜苏寺,pinyin: zi su si?,zhi su si,1662,dge lugs/,56.40647373,56.406,,,,,,,,,,,,,,,,
0101000020E61000009A999999990959409A99999999D93F40,376,427,,,luo e si,夺多乡,Duoduo xiang,Duo Duo Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.85,100.15,513328215,297,lu gu dgon,513328215,297,lu gu dgon/,,Kanze,G621,dkar mdzes rdzong,G1550,,,,na,洛俄寺,,luo e si,1725,dge lugs/,1.964096319,1.964,,,,,Early 18th c. (18????).,,,,,,,,,,,
0101000020E61000008E01D9EBDDED58402C6002B7EEAE3F40,369,412,,,ha du jue mu si,来马乡,Laima xiang,Lai Ma Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.68333,99.71667,513328206,309,ha d+hi dge tshul,513328206,309,ha d+hi dge tshul/,,Kanze,G621,dkar mdzes rdzong,G1551,,ha dhi dge tshul dgon,,na,哈都觉母寺,,ha du jue mu si,1925,dge lugs/,56.40647373,56.406,,,,,Early 20th c. (20????).,,,,,,,,,,,
0101000020E6100000B79C4B715505594093C6681D55953F40,372,418,,,ni mo jue mu si,拖坝乡,Tuoba xiang,Tuo Ba Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.58333,100.08334,513328210,304,stong 'khor gnas nang jo mo dgon,513328210,304,stong 'khor gnas nang jo mo dgon/,,Kanze,G621,dkar mdzes rdzong,G1553,,,,na,尼莫觉母寺,,ni mo jue mu si,na,dge lugs/,38.19223425,38.192,,,,,,,,,,,,,,,,
0101000020E61000000A98C0ADBB4B59403333333333F33E40,354,353,,,tong fo shan jue mu si,格西乡,Gexi xiang,Ge Xi Xiang,513326,道孚县,Daofu Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,30.95,101.18333,513326200,471,brag dakr jo mo dagon,513326200,471,brag dakr jo mo dagon,,Daofu,G2298,rta'u rdzong,G1555,seems not at Kanze County (checked from pinyin ),,,na,铜佛山觉母寺,,tong fo shan jue mu si,1987,dge lugs/,5.692167577,5.692,,,,,,,,,,,,,,,,
0101000020E61000008E01D9EBDDED58407D96E7C1DD1D4040,2471,436,,,zha la si,查龙乡,Chalong xiang,Cha Long Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,32.23333,99.71667,513328220,320,gra lag dgon,513328220,320,gra lag dgon/,,Kanze,G621,dkar mdzes rdzong,G1556,,dge rtse bkra legs dgon,,na,扎拉寺,,zha la si,1125,rnying ma/,10.84745763,10.847,,,,,Early 12th c. (12????).,,,,,,,,,,,
0101000020E61000004963B48EAA0A59406566666666A63F40,2678,424,,,ri rao si,下雄乡,Xiaxiong xiang,Xia Xiong Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.65,100.16666,513328213,290,ri brag dgon,513328213,290,ri brag dgon/,ri brag dgon,Kanze,G621,dkar mdzes rdzong,G1557,,,,na,日绕寺,,ri rao si,1775,sa skya/,21.39952921,21.4,,,,,Late 18th c. (18????).,,,,,,,,,,,
0101000020E6100000C2340C1F111159403233333333F33F40,378,432,,,da ji ling si,泥柯乡,Nike xiang,Ni Ke Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.95,100.26667,513328216,302,dar rgyas dagon,513328216,302,dar rgyas dagon,,Kanze,G621,dkar mdzes rdzong,G1558,,dar rgyas dgon (dkar mdzes rdzong),,na,大吉岭寺,,da ji ling si,1600,dge lugs/,13.91556038,13.916,,,,,,,,,,,,,,,,
0101000020E61000008F368E588BC956401F5ED72FD8B53D40,1602,863,,,Phurbuchok,夺底乡,Duodi xiang,Duo Di Xiang,540102,拉萨 城关区,Lhasa Chengguan Qu,5401,Lhasa Shi,Xizang,Lhasa_Lex_20120621,29.71033,91.14913,540102203,540101140,phur bu lcog,540102203,540101140,phur bu lcog,,Lhasa,G2800,lha sa grong khyer,G156,,phur bu lcog ri khrod byang chub gling,,Phurbuchok,普布觉寺,普觉寺,na,1150,Kagyu,133.9136257,133.914,1750,Gelug,x,x,,,,,,,,,,,,
0101000020E61000008E01D9EBDDED58402C6002B7EEAE3F40,370,413,,,yan ji jue mu si,来马乡,Laima xiang,Lai Ma Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.68333,99.71667,513328206,310,nya rgyas jo mo dgon,513328206,310,nya rgyas jo mo dgon/,,Kanze,G621,dkar mdzes rdzong,G1560,,,,na,严吉觉母寺,,yan ji jue mu si,na,dge lugs/,56.40647373,56.406,,,,,,,,,,,,,,,,
0101000020E6100000C2340C1F111159403233333333F33F40,2466,429,,,mu qing si,泥柯乡,Nike xiang,Ni Ke Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.95,100.26667,513328216,299,bol chen dgon,513328216,299,bol chen dgon/,,Kanze,G621,dkar mdzes rdzong,G1561,,dkar mdzes 'bol chen dgon,,na,木青寺,,mu qing si,1675,rnying ma/,13.91556038,13.916,,,,,Late 17th c. (17`????).,,,,,,,,,,,
0101000020E6100000289B728577F75840A06CCA15DE9D3F40,364,399,,,bai li si,生康乡,Shengkang xiang,Sheng Kang Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.61667,99.86667,513328203,323,be ri dgon,513328203,323,be ri dgon/,,Kanze,G621,dkar mdzes rdzong,G1562,,,,na,白利寺,,bai li si,1649,dge lugs/,55.66895528,55.669,,,,,,,,,,,,,,,,
0101000020E6100000C2340C1F111159403233333333F33F40,2467,430,,,xi qing si,泥柯乡,Nike xiang,Ni Ke Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.95,100.26667,513328216,300,gzhi chen dgon,513328216,300,gzhi chen dgon/,,Kanze,G621,dkar mdzes rdzong,G1563,,dkar mdzes gzhi chen dgon,,na,昔青寺,,xi qing si,1664,rnying ma/,13.91556038,13.916,,,,,,,,,,,,,,,,
0101000020E6100000D8648D7A889858401D03B2D7BB5B4040,399,629,,,ta xv si,虾扎乡,Xiazha xiang,Xia Zha Xiang,513332,石渠县,Shiqu Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,32.71667,98.38333,513332212,398,thar shual dagon,513332212,398,thar shual dagon,,Seshul,G2301,ser shul rdzong,G1564,,thar shul dgon (ser shul rdzong),,na,它须寺,,ta xv si,1730,dge lugs/,3.858024691,3.858,,,,,,,,,,,,,,,,
0101000020E61000008E01D9EBDDED58402C6002B7EEAE3F40,371,417,,,ha dou jue mu si,来马乡,Laima xiang,Lai Ma Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.68333,99.71667,513328206,314,h dhi jo mo dagon,513328206,314,h dhi jo mo dagon,ha dhi jo mo dgon,Kanze,G621,dkar mdzes rdzong,G1565,,,,na,哈都觉母寺,,ha dou jue mu si,1925,dge lugs/,56.40647373,56.406,,,,,,,,,,,,,,,,
0101000020E61000008E01D9EBDDFD58409999999999993F40,2674,396,,,duo tuo si,呷拉乡,Xiala xiang,Xia La Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.6,99.96667,513328200,295,gdong thog dgon,513328200,295,gdong thog dgon/,,Kanze,G621,dkar mdzes rdzong,G1567,,,,na,夺拖寺,,duo tuo si,1587,sa skya/,56.75368899,56.754,,,,,,,,,,,,,,,,
0101000020E6100000289B728577F75840A06CCA15DE9D3F40,2460,400,,,ge lu si,生康乡,Shengkang xiang,Sheng Kang Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.61667,99.86667,513328203,324,gur lung dgon,513328203,324,gur lung dgon/,,Kanze,G621,dkar mdzes rdzong,G1568,,,,na,格鲁寺,,ge lu si,1556,rnying ma/,55.66895528,55.669,,,,,,,,,,,,,,,,
0101000020E61000000B98C0ADBBEB58406D3997E2AAAA3F40,110,407,,,bai ge si,来马乡,Laima xiang,Lai Ma Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.66667,99.68333,513328206,317,paN rgan dgon,513328206,317,paN rgan dgon/,,Kanze,G621,dkar mdzes rdzong,G1569,,,,na,白格寺,,bai ge si,na,bka' brgyud/,56.40647373,56.406,,,,,,,,,,,,,,,,
0101000020E610000094DE37BEF6C85640AF946588639D3D40,983,834,,,Tsemchokling,八廓街道,Bakuo jiedao,Ba Kuo Jie Dao,540102,城关区,Chengguan Qu,5401,Lhasa Shi,Xizang,U_gonpa_Lex_20120622,29.6148,91.14006,540102004,540101146,tshe mchog gling,540102004,540101146,tshe mchog gling,,Lhasa,G2800,lha sa grong khyer,G157,,,,Tsemchokling,策觉林寺,治策却林/蔡却林,na,1750,Gelug,448.7658938,448.766,x,x,x,x,,,,,,,,,,,,
0101000020E6100000FFFFFFFFFFEF58406566666666264040,2679,433,,,ka long si,卡龙乡,Kalong xiang,Ka Long Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,32.3,99.75,513328219,294,kha non dgon,513328219,294,kha non dgon/,,Kanze,G621,dkar mdzes rdzong,G1571,,,,na,卡龙寺,,ka long si,1257,sa skya/,2.487190967,2.487,,,,,,,,,,,,,,,,
0101000020E6100000C2340C1F1101594093C6681D55953F40,363,397,,,zha xia jue mu si,色西底乡,Sexidi xiang,Se Xi Di Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.58333,100.01667,513328201,328,brag dkar jo mo dgon,513328201,328,brag dkar jo mo dgon/,brag dkar jo mo dgon,Kanze,G621,dkar mdzes rdzong,G1572,,,,na,扎呷觉母寺,zha ga jue mu si,zha xia jue mu si,1737,dge lugs/,16.54807215,16.548,,,,,,,,,,,,,,,,
0101000020E6100000B79C4B7155F558406566666666A63F40,273,402,,,ying zhu neng si,贡隆乡,Gonglong xiang,Gong Long Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.65,99.83334,513328204,330,bon po dgon,513328204,330,bon po dgon/,,Kanze,G621,dkar mdzes rdzong,G1573,,dkar mdzes bon po dgon,,na,英珠能寺,,ying zhu neng si,na,bon po/,8.524785815,8.525,,,,,,,,,,,,,,,,
0101000020E61000000B98C0ADBBEB58406D3997E2AAAA3F40,2461,405,,,a se duo long si,来马乡,Laima xiang,Lai Ma Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.66667,99.68333,513328206,315,a bse dgon,513328206,315,a bse dgon/,,Kanze,G621,dkar mdzes rdzong,G1574,,,,na,阿色夺龙寺,阿色寺,a se duo long si,1838,rnying ma/,56.40647373,56.406,,,,,,,,,,,,,,,,
0101000020E6100000B79C4B715505594093C6681D55953F40,373,420,,,ni mo jue mo si,拖坝乡,Tuoba xiang,Tuo Ba Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.58333,100.08334,513328210,306,gnas nang jo mo dagon,513328210,306,gnas nang jo mo dagon,,Kanze,G621,dkar mdzes rdzong,G1575,,,,na,尼莫觉母寺,,ni mo jue mo si,na,dge lugs/,38.19223425,38.192,,,,,,,,,,,,,,,,
0101000020E61000003ECBF3E0EEEE58406D3997E2AAAA3F40,366,408,,,da jin si,来马乡,Laima xiang,Lai Ma Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.66667,99.73333,513328206,292,dar rgyas dgon,513328206,292,dar rgyas dgon/,,Kanze,G621,dkar mdzes rdzong,G1577,,dar rgyas dgon (dkar mdzes rdzong),,na,大金寺,兴旺寺,da jin si,1540,dge lugs/,56.40647373,56.406,,,,,,,,,,,,,,,,
0101000020E61000008E01D9EBDDED58402C6002B7EEAE3F40,2462,414,,,leng da si,来马乡,Laima xiang,Lai Ma Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.68333,99.71667,513328206,311,gling mda' dgon,513328206,311,gling mda' dgon/,,Kanze,G621,dkar mdzes rdzong,G1578,,,,na,冷达寺,,leng da si,1875,rnying ma/,56.40647373,56.406,,,,,Late 19th c. (19????).,,,,,,,,,,,
0101000020E610000033333333331359402C6002B7EE2E3F40,2484,454,,,jiang jue si,乐安乡,Lean xiang,Le An Xiang,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.18333,100.3,513329201,178,byams 'byor dgon,513329201,179,byung khungs dgon/,,Xinlong,G1246,nyag rong rdzong,G1579,,,,na,尼古寺,,ni gu si,1325,rnying ma/,10.06684384,10.067,,,,,Early 14th c. (14????).,xx,,,,,,,,,,
0101000020E6100000F5673F52440459405F9335EA21E23E40,2508,493,,,zhi ri na wa si,通宵乡,Tongxiao xiang,Tong Xiao Xiang,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,30.88333,100.06667,513329214,228,gru reng na ba dgon,513329214,228,gru reng na ba dgon/,,Xinlong,G1246,nyag rong rdzong,G1580,,,,na,值日纳瓦寺,值日寺/纳瓦寺,zhi ri na wa si,1350,rnying ma/,8.3044408,8.304,,,,,14th c. (14??).,,,,,,,,,,,
0101000020E610000033333333331359402C6002B7EE2E3F40,2485,455,,,ni gu si,乐安乡,Lean xiang,Le An Xiang,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.18333,100.3,513329201,179,byung khungs dgon,513329201,181,byuang khuangas dagon,byung khungs dgon,Xinlong,G1246,nyag rong rdzong,G1581,,,,na,尼吉寺,,ni ji si,1325,rnying ma/,10.06684384,10.067,,,,,,,,,,,,,,,,
0101000020E6100000289B7285770759403A0664AF77773F40,2481,451,,,e ba si,沙堆乡,Shadui xiang,Sha Dui Xiang,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.46667,100.11667,513329200,215,sa stod zhi ba dgon,513329200,215,sa stod zhi ba dgon/,,Xinlong,G1246,nyag rong rdzong,G1582,,,,na,俄巴寺,,e ba si,750,rnying ma/,5.306376938,5.306,,,,,Mid-8th c. (8????).,,,,,,,,,,,
0101000020E61000006566666666F658409A99999999D93E40,2512,497,,,you yi gu luo si,友谊乡,Youyi xiang,You Yi Xiang,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,30.85,99.85,513329215,189,ku lung 'brog dgon,513329215,189,ku lung 'brog dgon/,,Xinlong,G1246,nyag rong rdzong,G1583,,,,na,尤依古洛寺,,you yi gu luo si,na,rnying ma/,3.648702886,3.649,,,,,,,,,,,,,,,,
0101000020E6100000F5673F52440459405F9335EA21E23E40,2509,494,,,gu luo si,通宵乡,Tongxiao xiang,Tong Xiao Xiang,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,30.88333,100.06667,513329214,229,ku lung rong dgon,513329214,229,ku lung rong dgon/,,Xinlong,G1246,nyag rong rdzong,G1584,,,,na,古洛寺,,gu luo si,na,rnying ma/,8.3044408,8.304,,,,,,,,,,,,,,,,
0101000020E6100000F5673F52440459405F9335EA21E23E40,2510,495,,,suo deng si,通宵乡,Tongxiao xiang,Tong Xiao Xiang,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,30.88333,100.06667,513329214,230,gsang bdag dgon,513329214,230,gsang bdag dgon/,,Xinlong,G1246,nyag rong rdzong,G1585,,,,na,所登寺,,suo deng si,1750,rnying ma/,8.3044408,8.304,,,,,18th c. (18??),,,,,,,,,,,
0101000020E61000003DCBF3E0EE0E5940D39FFD4811513F40,2488,459,,,ba ru si,大盖乡,Dagai xiang,Da Gai Xiang,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.31667,100.23333,513329202,194,dpal ri dgon,513329202,194,dpal ri dgon/,,Xinlong,G1246,nyag rong rdzong,G1586,,,,na,巴如寺,,ba ru si,1250,rnying ma/,8.500716489,8.501,,,,,13th c. (13??),,,,,,,,,,,
0101000020E6100000F5673F52441459403A0664AF77F73E40,2474,443,,,ze re si,茹龙镇,Rulong zhen,Ru Long Zhen,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,30.96667,100.31667,513329100,198,rtswa rwa dgon,513329100,198,rtswa rwa dgon/,,Xinlong,G1246,nyag rong rdzong,G1587,,,,na,则热寺,,ze re si,na,rnying ma/,77.1654556,77.165,,,,,,,,,,,,,,,,
0101000020E610000033333333331359409999999999193F40,2495,466,,,e wo si,绕鲁乡,Raolu xiang,Rao Lu Xiang,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.1,100.3,513329203,225,zhi ba dgon,513329203,225,zhi ba dgon/,,Xinlong,G1588,nyag rong rdzong,G1588,,nyag rong zhi ba dgon,,na,俄沃寺,,e wo si,1225,rnying ma/,4.24376167,4.244,,,,,Early 13th c. (13????).,,,,,,,,,,,
0101000020E6100000CDCCCCCCCC0C59406666666666663F40,2493,464,,,tang bo si,大盖乡,Dagai xiang,Da Gai Xiang,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.4,100.2,513329202,212,gzur lha 'bum dgon,513329202,212,gzur lha 'bum dgon/,,Xinlong,G1246,nyag rong rdzong,G1589,,,,na,汤波寺,,tang bo si,1675,rnying ma/,8.500716489,8.501,,,,,Late 17th c. (17????).,,,,,,,,,,,
0101000020E6100000F5673F5244145940FFFFFFFFFFFF3E40,2479,448,,,jia zi si,茹龙镇,Rulong zhen,Ru Long Zhen,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31,100.31667,513329100,220,ja bzi dgon,513329100,220,ja bzi dgon/,,Xinlong,G1246,nyag rong rdzong,G1590,,,,na,甲孜寺,,jia zi si,1866,rnying ma/,77.1654556,77.165,,,,,,,,,,,,,,,,
0101000020E61000003DCBF3E0EE0E5940D39FFD4811513F40,2489,460,,,tu mu si,大盖乡,Dagai xiang,Da Gai Xiang,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.31667,100.23333,513329202,195,a bse klu rab dgon,513329202,195,a bse klu rab dgon/,,Xinlong,G1246,nyag rong rdzong,G1591,,,,na,土木寺,,tu mu si,1896,rnying ma/,8.500716489,8.501,,,,,,,,,,,,,,,,
0101000020E6100000F5673F52441459402D6002B7EEEE3E40,275,439,,,mu le si,茹龙镇,Rulong zhen,Ru Long Zhen,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,30.93333,100.31667,513329100,222,mi nub dgon,513329100,222,mi nub dgon/,,Xinlong,G1246,nyag rong rdzong,G1592,,,,na,木勒寺,,mu le si,na,bon po/,77.1654556,77.165,,,,,,,,,,,,,,,,
0101000020E6100000F5673F52441459403A0664AF77F73E40,2475,444,,,zhu gong si,茹龙镇,Rulong zhen,Ru Long Zhen,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,30.96667,100.31667,513329100,199,brog khang dgon,513329100,221,a dkar dgon/,,Xinlong,G1246,nyag rong rdzong,G1592,,,,na,阿嘎寺,,a ga si,1627,rnying ma/,77.1654556,77.165,,,,,,xx,,,,,,,,,,
0101000020E6100000F5673F524414594093C6681D55153F40,2496,467,,,e ruo si,色威乡,Sewei xiang,Se Wei Xiang,513329,新龙县,Xinlong Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.08333,100.31667,513329204,226,gu ru dgon,513329204,226,gu ru dgon/,,Xinlong,G1246,nyag rong rdzong,G1593,,,,na,俄若寺,,e ruo si,1491,rnying ma/,2.877201059,2.877,,,,,,,,,,,,,,,,
