id,name,lat,long,located in
G1KR220,cha rong dgon/; 卡茸寺,34.0977,103.1061,mdzod dge rdzong /; 若尔盖县
G496,g.yang chos dgon/,,,
G1881,chab cha dgon gsar/,,,共和县; chab cha rdzong /
G3973,mkhan leb dgon/,,,gser thar rdzong /; 色达县; Serta county
G1KR1183,zhu tshang dgon/; 徐仓寺; Zhu tshang Monastery,31.679821,94.779286,steng chen rdzong /; Tengchen County; 丁青县
G2651,skyo brag dgon/; 觉让寺,32.56698,96.15549,nang chen rdzong /; 囊谦县; Nangchen County
G1PD96170,'khyag chu dgon pa/; 查主寺,36.08274,102.40129,化隆回族自治县; ba yan rdzong /
G1KR1166,列崩寺,31.21667,95.36667,steng chen rdzong /; Tengchen County; 丁青县
G1KR354,菜子坡觉姆寺; chu spu'i mgo jo mo dgon/,31.03333,101.06667,rta'u rdzong /; 道孚县; Tawu county
G3668,lcang seng dgon/,,,
G2722,邦夏寺; spang shar dgon/,33.67449,96.69801,称多县; khri 'du rdzong /
G4601,gnam mtsho dgon/,,,'dam gzhung rdzong /; Damzhung county; 当雄县
G2061,rin chen gling dgon/; 仁青林寺,29.73851,91.97096,mal gro gung dkar rdzong /; Medro Gongkar County; 墨竹工卡县; bkra shis sgang shang (mal gro gung dkar)
G1KR1746,东多寺,30.58333,89.83334,dpal mgon rdzong /; Palgon county; 班戈县
G1KR48,mar le dgon/; 马尔寺,31.01688,102.21192,btsan lha rdzong /; 小金县
G518,bkra legs dgon/; 扎拉寺,32.23333,99.71667,dge rtse/; dkar mdzes rdzong /; Kartse County; 甘孜县
G1PD96279,中库寺; dkyil 'khor dgon/,35.68668,102.46983,循化县; ya rdzi rdzong /
G1KR2471,宗玛寺; rdzong dmar dgon/,35.32737,101.93554,rtse khog rdzong /; 泽库县
G1KR721,甲绕拉康; lcags lha khang /,28.83333,99.83334,cha phreng rdzong /; 乡城县
G1KR1755,klu phug dgon pa/; 罗坡寺,32.156658,93.489064,Bachen county; sbra chen rdzong /; 巴青县
G1PD96106,开佛寺; cog tshar sgar/,36.86822,101.99758,Gonlung; dgon lung rdzong /; 互助县
G366,cha lung dgon/,,,
G2LS579,rong chun phu ri dgon/,,,rtsa mda' rdzong /; 札达县; Tsada County
G3669,phag zhal/,,,
G4691,gza' ru smad ma dgon/; 热尔寺,34.05043,103.08456,mdzod dge rdzong /; 若尔盖县
G1KR9,mnyam 'dzom dgon/; 烟冲寺,32.56795,103.62623,zung chu rdzong /; 松潘县; shar khog
G1KR1457,巴沃寺; dpa' bo dgon/,29.12957,91.7298,'phyong rgyas rdzong /; Chongye county; 琼结县
G1576,rig grwa dgon/,,,dkar mdzes rdzong /; Kartse County; 甘孜县; mdo steng lcags mo dgon/
G3488,phan bde chos sde/,,,nyang po/
G1KR189,sa bar dgon/; 沙湾寺,32.57308,101.51672,阿坝县; rnga ba rdzong /
G1KR1164,吉桑寺,31.21667,95.36667,steng chen rdzong /; Tengchen County; 丁青县
G1KR315,孟仲寺; mang krung si (dgon),28.78333,101.28333,brgyad zil rdzong /; 九龙县
G1PD96133,科才卡昂寺; kho tshe mkhar nang dgon pa/,36.06625,102.12151,化隆回族自治县; ba yan rdzong /
G1KR1827,lha yul dgon pa/; 拉域寺,31.65,78.85,rtsa mda' rdzong /; 札达县; Tsada County
G508,yar klungs bkra shis chos sde/; 扎西曲德寺,29.16073,91.77412,sne gdong rdzong /; Nedong County; 乃东县
G1915,万秀尕卡; ban shul sgar gsar/,35.621,101.1583,贵南县; mang ra rdzong /
G367,mtshal chen dgon pa/,,,
G330,btsun mo tshal dgon/; 尊木采寺,29.78221,91.60656,stag rtse rdzong /; 达孜县; Taktse county; gtsang tog shang (stag rtse rdzong)
G4485,拉日寺; lha ri bsam gtan gling /,36.0937,101.80148,gcan tsha rdzong /; 尖扎县
G1KR50,ma ngan dgon/; 马安寺,31.05404,102.17049,btsan lha rdzong /; 小金县
G4421,rab rgyas gling dgon/,,,snye mo rdzong /; 尼木县; Nyemo county; gzhu smad shang (snye mo rdzong); gzhu nang /
G2CN10949,rdzong mgo dgon/; 绒戈寺,32.33333,98.36667,sde dge rdzong /; 德格县; Derge County
G4118,srib lung dgon/,,,rta'u rdzong /; 道孚县; Tawu county
G4687,srib mda' rdzogs chen dgon/,,,srib mda' rdzong /; 生达县
G2KR32,Chakhar lam juu; Qingyuan si; dga' mthun gling; Caqar Blama Juu; Caqar blama juu; Urgun acabungga juktehen; 慶 緣 寺,40.8275,111.559,Üsütü Juu; Üsütü juu; 烏素圖召
G1PD110079,zil gnon dgon/,,,sikkim; 'bras ljongs/
G1KR1056,香拿寺,32.13334,97.5,Joda County; 'jo mda' rdzong /; 江达县
G1KR186,a 'dus dgon 'gab ma/; 下安斗寺,32.99731,101.52958,阿坝县; rnga ba rdzong /
G1KR1089,桑珠寺,31.01667,98.23333,贡觉县; Gongjo County; go 'jo rdzong /
G3489,dpung dkar dgon/,,,nyang po/
G2LS578,ri lte sgang dgon/; 日达岗寺,31.65,79.25,rtsa mda' rdzong /; 札达县; Tsada County
G368,ro skam dgon pa/,,,
G235,rgya ma rin chen sgang /; Gyama Rinchen Gang,,,rgya ma shang (mal gro gung dkar)
G1KR757,丁央寺,27.93333,101.26667,mu li rdzong /; 木里县; Muli county
G4686,wa ra dgon/,,,Joda County; 'jo mda' rdzong /; 江达县
G4117,byams chen dgon/,,,rta'u rdzong /; 道孚县; Tawu county
G8LS3417,dpa' dbyugs dgon/,,,sikkim; 'bras ljongs/
G1KR1055,娘龙寺,32.13334,97.5,Joda County; 'jo mda' rdzong /; 江达县
G1KR1174,phug leb dgon/; 普来寺,31.585527,95.195849,steng chen rdzong /; Tengchen County; 丁青县
G2818,'brug pa khams grags dgon/,,,pa snam rdzong /; 白朗县; Panam County
G236,Gyuto Dratsang; rgyud stod/; 上密院,,,lha sa/; Lhasa; 拉萨; 小昭寺; ra mo che gtsug lag khang /
G3JT12422,kha gya'i sgar rnying dgon/,,,bsang chu rdzong /; 夏河县
G1KR1162,乃止寺,31.21667,95.36667,steng chen rdzong /; Tengchen County; 丁青县
G1545,大吉岭寺; nyi thang bkra shis dar rgyas gling /,31.95,100.26667,dkar mdzes rdzong /; Kartse County; 甘孜县
G1KR2847,tshab zhi dgon pa/; 池秀寺,31.88589,96.12772,nang chen rdzong /; 囊谦县; Nangchen County
G1KR826,karma shag; 嘎玛夏寺,29.65238,91.13467,lha sa/; Lhasa; 拉萨
G4852,drin dran dgon/; 感恩寺; Drindran,34.57315,103.34352,卓尼县; co ne rdzong /
G1923,pad+ma mdo sngags gling /,,,兴海县; rtsi gor thang rdzong /
G1BL3,rang ldum bshad sgrub 'dzam gling rgyan,34.03203422,76.37403488,zangs dkar/; Zanskar
G1PD110077,rig 'dzin mchog sgrub gling /,,,sikkim; 'bras ljongs/
G3CN711,Karma Triyana Dharmachakra; karma theg gsum chos 'khor gling /; 噶玛三乘法轮寺,42.070833,-74.123056,america; 美国; a me ri kha/
G4574,dga' ldan chos 'khor/; 甘丹曲廓林寺,29.89559,91.25891,lhun grub rdzong /; 林周县; Lhundrub county
G4249,rnam rgyal grwa tshang /; Namgyal Monastery; 南嘉寺,,,po ta la/; Potala; 布达拉宫; lha sa/; Lhasa; 拉萨
G1KR1617,？; g.ye dmar dgon/; red idol gorge,28.68333,89.6,khang dmar rdzong /; 康马县; Kangmar county
G1KR1054,斯佐钎寺,32.13334,97.5,Joda County; 'jo mda' rdzong /; 江达县
G2697,bu rgyud shog dgon pa/; 布居肖寺,35.02548,96.37331,曲麻莱县; chu dmar leb rdzong /
G1KR1260,苯寺; wa dag bon dgon/,30.018863,97.115088,八宿县; Pashod County; dpa' shod rdzong /
G1KR2118,新寺; mda' bzhi'i dgon gsar/,36.76,101.13,湟源县; stong skor rdzong /
G3486,bkra shis chos lung /,,,nyang po/
G3487,'bru la dgon/,,,nyang po/; 'bru la/
G1KR1039,依嘎寺,32.2,98.13333,Joda County; 'jo mda' rdzong /; 江达县
G1KR1924,kha stod sgar sar/; 上喀嘉新寺,35.14497,103.02218,bsang chu rdzong /; 夏河县
G1KR2431,nya lung dgon pa/; 牙浪寺,35.43986,101.87433,同仁县; Rebkong County; reb gong rdzong /
G1KR600,byams 'byor dgon/; 向秋寺,32.66667,97.53333,ser shul rdzong /; Seshul county; 石渠县
G1924,dus 'khor lung dgon/,,,兴海县; rtsi gor thang rdzong /
G2262,gur gyam dgon/; Gurgyam Monastery; 故如甲木寺,31.131169,80.641449,sgar rdzong /; 噶尔县; Gar County; mon mtsher chus (sgar rdzong)
G1PD110078,rin chen spungs dgon/,,,sikkim; 'bras ljongs/
G1PD96295,nyin pa sgar/; 宁巴寺,35.62296,102.65,循化县; ya rdzi rdzong /
G1PD95992,哈家寺; ha kya zi/,36.14044,102.84822,民和县; bka' ma log rdzong /
G1KR1053,巴钦寺,32.13334,97.5,Joda County; 'jo mda' rdzong /; 江达县
G1KR2684,mtsho rig chos sgar/; 措柔帐房寺,35.11,98.86,玛多县; rma stod rdzong /
G1KR316,瓦帝寺; wa di si (dgon),28.78333,101.28333,brgyad zil rdzong /; 九龙县
G1KR335,sdig dag dgon/; 地达寺,29.4,101.08334,nyag chu rdzong /; 雅江县; Nyakchu county
G3090,sgo mang dgon/; 各莫寺,33.00094,101.60638,阿坝县; rnga ba rdzong /
G1634,措普寺; mtsho phu dgon/,30.85,99.85,nyag rong rdzong /; 新龙县; Nyakrong county
G163,隆务寺; rong bo dgon chen/; Rongpo Gonchen Tosam Namgyaling,35.51,102.01,同仁县; Rebkong County; reb gong rdzong /; rong bo/
G2630,宗郭寺; rdzong mgo dgon/,32.06338,95.93929,nang chen rdzong /; 囊谦县; Nangchen County
G1KR2500,theb rgya nyin mtha' ma'i dgon pa/; 铁卜加寺,37.07277,99.31949,共和县; chab cha rdzong /
G188,a 'dzom dgon/; Anzom Monastery; 安章寺,31.15,99.56667,dpal yul rdzong /; Palyul county; 白玉县
G1KR1191,叶伍寺,30.65,97.58334,brag g.yab rdzong /; 察雅县; Drakyap County
G1KR1748,萨姆寺,31.41667,89.73333,dpal mgon rdzong /; Palgon county; 班戈县
G1KR213,色拉寺; mdzod dge se ra dgon/,33.7647,103.02755,mdzod dge rdzong /; 若尔盖县
G1PD110075,rdo gling dgon/,,,sikkim; 'bras ljongs/
G1PD96033,鲍家寺; po kya zi/,35.87363,102.81217,民和县; bka' ma log rdzong /
G1PD96037,王家寺; wang kya zi bde chen phun tshogs gling /,35.86,102.85,民和县; bka' ma log rdzong /
G1929,mkhan lhas mtshams khang /,,,同德县; gad pa sum mdo rdzong /
G1KR1022,贡则寺,31.18333,98.58334,Joda County; 'jo mda' rdzong /; 江达县
G1KR1243,巴日尼姑寺,30.28333,97.95,brag g.yab rdzong /; 察雅县; Drakyap County
G1KR1085,色都寺,31.01667,98.23333,贡觉县; Gongjo County; go 'jo rdzong /
G00EGS1016716,dge rgyal nag tshang dgon/,,,nang chen rdzong /; 囊谦县; Nangchen County
G3663,thang lha dgon/,,,
G1KR2455,昂拉赛康寺; snang ra gser khang /,35.82185,102.02,gcan tsha rdzong /; 尖扎县; snang ra/
G2CN11100,smyug la legs bshad gling /,,,chu shur rdzong /; 曲水县; Chushur County
G1KR2514,松多参康; sum mdo dgon/,35.25992,100.54286,同德县; gad pa sum mdo rdzong /
G1KR1192,约子寺,30.65,97.58334,brag g.yab rdzong /; 察雅县; Drakyap County
G1KR671,黑达寺; zhi dar dgon/,30.55,100.05,li thang rdzong /; 理塘县; Litang county
G1KR2578,罗汉堂俄康; lha khang thang sngags khang /,36.11,101.2,khri ka rdzong /; 贵德县
G1KR210,贾洛寺; gca' ro'i dgon/,33.04808,102.22227,阿坝县; rnga ba rdzong /
G4479,西纳寺; zi na bsam grub gling /,36.44593,101.56,湟中县; sku 'bum rdzong /
G1PD110076,bla brang dgon/,,,sikkim; 'bras ljongs/
G1KR1021,波罗寺,31.18333,98.58334,Joda County; 'jo mda' rdzong /; 江达县
G2GS1093,zur phug dgon pa/,,,ding ri rdzong /; 定日县; Tingri County
G1KR1244,江嘎寺,30.28333,97.95,brag g.yab rdzong /; 察雅县; Drakyap County
G1KR1193,扎果寺,30.65,97.58334,brag g.yab rdzong /; 察雅县; Drakyap County
G1KR1086,扎郎寺,31.01667,98.23333,贡觉县; Gongjo County; go 'jo rdzong /
G3810,khang dmar dgon/; 孔马寺,31.55,99.15,dpal yul rdzong /; Palyul county; 白玉县
G2632,哇佐求林寺; wa dzo chos gling dgon/,32.05253,95.99521,nang chen rdzong /; 囊谦县; Nangchen County
G1KR2719,khra rug dgon pa/; 察柔寺,32.98139,96.1666,yul shul rdzong /; 玉树县
G4589,夏尔寺; shar dgon/,29.99497,91.22608,lhun grub rdzong /; 林周县; Lhundrub county
G30,tshal gung thang dgon/; Tsal Gungtang Gon; 蔡贡唐寺,29.63984,91.22002,lha sa/; Lhasa; 拉萨; tshal gung thang shang /
G1511,白居寺; dpal 'khor chos sde/; Gyangtse Monastery,28.93333,89.6,rgyal rtse rdzong /; 江孜县; Gyangtse county
G4116,be lo ri khrod dgon/; 白洛日初寺,30.5,101.43333,rta'u rdzong /; 道孚县; Tawu county
G4689,sho pa mdo dgon/,,,Lhorong county; 洛隆县; lho rong rdzong /
G4423,yang dgon/,,,snye mo rdzong /; 尼木县; Nyemo county
G1KR1024,色炯寺,31.18333,98.58334,Joda County; 'jo mda' rdzong /; 江达县
G1KR1520,达那寺; stag sna dgon/,29.7,89.23333,rnam gling rdzong /; 南木林县; Namling County
G1KR1300,帮岗寺,29.55,98.23333,smar khams rdzong /; 芒康县; Markham county
G1KR1087,帝玛寺; de'u dmar dgon/,31.01667,98.23333,贡觉县; Gongjo County; go 'jo rdzong /
G1KR2573,sdong rgan thang sngags khang /; 东果堂俄康,36.18584,101.6219,khri ka rdzong /; 贵德县
G1914,ka brgya mtshams khang /; 卡甲寺,35.621,101.1583,贵南县; mang ra rdzong /
G4619,chu bzang dgon/; 却桑寺,29.97708,90.78496,stod lung bde chen rdzong /; Tolung Dechen County; 堆龙德庆县
